dataset,seed,nominal,coverage,median_radius_m
UJI-Library-25M,99,0.7000000000000002,0.7183333333333334,3.855914290415263
UJI-Library-25M,99,0.7500000000000002,0.7768461538461539,4.3054585162515515
UJI-Library-25M,99,0.8000000000000003,0.8543333333333333,5.0470043725044365
UJI-Library-25M,99,0.8500000000000003,0.8948333333333334,5.561641050286813
UJI-Library-25M,99,0.9000000000000004,0.931551282051282,6.241240619113061
UJI-Library-25M,99,0.9500000000000004,0.9747564102564102,7.893408128790133
UJI-Library-25M,111,0.5,0.4769358974358974,2.19527125594907
UJI-Library-25M,111,0.55,0.5535641025641026,2.5263100215831744
UJI-Library-25M,111,0.6000000000000001,0.6196282051282052,2.851399536391468
UJI-Library-25M,111,0.6500000000000001,0.6765897435897436,3.1652983394011582
UJI-Library-25M,111,0.7000000000000002,0.7290384615384615,3.496337798541208
UJI-Library-25M,111,0.7500000000000002,0.7758461538461539,3.8448217400577818
UJI-Library-25M,111,0.8000000000000003,0.8268589743589744,4.326493216693169
UJI-Library-25M,111,0.8500000000000003,0.8816794871794872,5.039081668406315
UJI-Library-25M,111,0.9000000000000004,0.9325128205128205,6.164563213832924
UJI-Library-25M,111,0.9500000000000004,0.9756025641025641,8.475553964676797
