dataset,seed,method,estimator,scenario,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m,parameters,train_seconds,best_epoch,trained_epochs
UJIIndoorLoc,55,RC-NoReconstruction,fused,top20_outage_plus_bias4db,1111.0,33.33965588912794,13.187583288061925,58.61472368404685,33.89744317708218,105.29257151779667,129.32702066554015,0.0801080108010801,2734698,287.0429556001909,194,200
UTSIndoorLoc,11,RC-NoAugCoord,direct,clean,388.0,7.441686153411865,6.332141876220703,9.100341796875,9.573064804077148,12.862222576141358,16.985110473632812,0.1675257731958762,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,fused,clean,388.0,7.403516459137882,6.246000189914605,9.044127177223496,9.758033198526409,13.084860367005456,15.856169530175803,0.1572164948453608,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,direct,device_offset_-6db,388.0,7.354145050048828,6.072533130645752,8.997525215148926,9.455455780029297,13.268521118164063,16.460917568206767,0.1597938144329896,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,fused,device_offset_-6db,388.0,7.585814889651259,6.582334542502119,9.163472622896464,10.41992694699611,13.568140543593584,16.660363266932293,0.1701030927835051,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,direct,persistent_bias_8db,388.0,7.408960819244385,6.346535682678223,8.99376392364502,9.640180826187134,12.39050979614258,16.39428968429565,0.1469072164948453,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,fused,persistent_bias_8db,388.0,7.391602599706029,6.477458898539075,8.94208612826112,9.657268696450831,12.59849828312226,14.755475229555556,0.1469072164948453,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,direct,top20_outage,388.0,9.97740077972412,8.599752426147461,12.07756805419922,13.33032250404358,17.64151840209961,24.185865306854247,0.1237113402061855,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,fused,top20_outage,388.0,9.895474808755049,8.38626342470581,12.124280252031314,12.59560124515539,18.67378995467486,24.150510342352625,0.1005154639175257,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,direct,top20_outage_plus_bias4db,388.0,9.90847110748291,8.549495697021484,12.016443252563477,13.274897575378418,18.268978309631347,23.68458242416381,0.1185567010309278,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoAugCoord,fused,top20_outage_plus_bias4db,388.0,9.7907723124069,8.158929342832518,12.053357891131252,12.534070878287732,18.68271862765928,23.577962539904178,0.1056701030927835,3034912,352.0986077999696,69,99
UTSIndoorLoc,11,RC-NoCoarseHeads,direct,clean,388.0,7.231781482696533,6.245270252227783,8.791932106018066,9.144803762435911,12.774049758911136,15.43706936836242,0.1494845360824742,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,fused,clean,388.0,7.20821083446477,6.318298872897474,8.737335041358701,9.30542330567497,12.136696923922525,15.08841247518453,0.1597938144329896,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,direct,device_offset_-6db,388.0,7.129162788391113,6.065669059753418,8.77365493774414,9.232357025146484,12.48638916015625,15.761294984817502,0.172680412371134,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,fused,device_offset_-6db,388.0,7.1662403362021125,6.18551559401403,8.712647016994797,9.152290410028913,12.391783845346062,15.548642753511622,0.1623711340206185,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,direct,persistent_bias_8db,388.0,7.09367561340332,6.045743465423584,8.63414192199707,9.157141208648682,11.94471883773804,14.828697681427,0.152061855670103,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,fused,persistent_bias_8db,388.0,7.003055646764145,6.14008805238613,8.559288953152741,9.039561413329912,11.642029665149384,14.1651102891266,0.1623711340206185,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,direct,top20_outage,388.0,9.630974769592283,7.836027145385742,12.217241287231444,11.904195547103882,18.423563766479493,23.601642704010004,0.1134020618556701,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,fused,top20_outage,388.0,9.556964899317355,7.78094738812665,12.192562435421475,12.202012183777947,18.565356008059695,22.68276497213129,0.1365979381443298,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,direct,top20_outage_plus_bias4db,388.0,9.598807334899902,7.782415866851807,12.261540412902832,11.927424907684326,18.2275203704834,22.76555318832396,0.1211340206185567,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoCoarseHeads,fused,top20_outage_plus_bias4db,388.0,9.497999432646802,7.555666757864584,12.197241484072771,12.112717115816562,17.988367958669613,22.445844492296946,0.1469072164948453,3034912,317.57997499988414,53,83
UTSIndoorLoc,11,RC-NoConsistency,direct,clean,388.0,7.14141845703125,6.1764068603515625,8.81824779510498,8.915849685668945,12.497346115112308,15.727646064758291,0.1546391752577319,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,fused,clean,388.0,7.1793036541390025,6.197250883629078,8.812872545983119,8.873401881983682,12.953737543871396,15.410398712428124,0.1494845360824742,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,direct,device_offset_-6db,388.0,7.063686847686768,6.07258415222168,8.746393203735352,8.940124988555908,12.3305832862854,15.62394905090332,0.1804123711340206,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,fused,device_offset_-6db,388.0,7.387497754454058,6.35531613488508,8.936151262648647,9.75850830779267,13.164712004373929,15.817184508415854,0.1804123711340206,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,direct,persistent_bias_8db,388.0,7.094616889953613,6.165532112121582,8.74906063079834,9.172503232955933,12.64912452697754,15.12056908607482,0.1804123711340206,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,fused,persistent_bias_8db,388.0,7.071183354409345,6.186757637326509,8.726144063176,9.184938393723188,12.450986063193907,15.120949192107744,0.1984536082474226,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,direct,top20_outage,388.0,9.72633457183838,8.109367370605469,11.930225372314451,12.280284881591797,17.990815734863283,23.50688495635986,0.1108247422680412,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,fused,top20_outage,388.0,9.786574661000277,7.771611682579378,12.291993082493867,11.858480188987285,18.40088313496189,27.11707865771867,0.1134020618556701,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,direct,top20_outage_plus_bias4db,388.0,9.716994285583496,8.438699722290039,11.8739652633667,12.585164546966553,18.24474506378174,23.41393604278561,0.1108247422680412,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoConsistency,fused,top20_outage_plus_bias4db,388.0,9.879523727253495,7.985748156190005,12.43788156512444,12.222602256870672,19.30721995277992,27.646168588315195,0.1211340206185567,3034912,449.0380836999975,100,130
UTSIndoorLoc,11,RC-NoCorruption,direct,clean,388.0,7.563254356384277,6.640965461730957,9.161020278930664,9.445978164672852,12.94674119949341,16.8785922050476,0.1288659793814432,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,fused,clean,388.0,7.443822733434493,6.6456791925828895,9.139542498897086,9.580937337616463,12.877129841529127,16.67252315130091,0.172680412371134,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,direct,device_offset_-6db,388.0,7.522366523742676,6.649362564086914,9.135623931884766,9.500455617904665,12.736099720001222,16.81269674301147,0.1494845360824742,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,fused,device_offset_-6db,388.0,7.5334070734828495,6.531287353847313,9.241211674383427,9.688868121227566,13.290870173356089,18.01617791074936,0.172680412371134,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,direct,persistent_bias_8db,388.0,7.505953311920166,6.520644187927246,9.025263786315918,9.471330881118774,12.337255764007567,16.278340530395496,0.1288659793814432,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,fused,persistent_bias_8db,388.0,7.339701235993467,6.655364246585728,8.947942528516977,9.377078011585168,12.998075227910098,16.382515846198366,0.1701030927835051,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,direct,top20_outage,388.0,10.377685546875,9.471942901611328,12.269730567932127,13.698418140411375,18.96090450286865,23.36569547653198,0.1005154639175257,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,fused,top20_outage,388.0,10.3948998456265,8.93287342527317,12.522891436092475,14.064830730294052,19.69388495467742,24.526435172588783,0.0747422680412371,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,direct,top20_outage_plus_bias4db,388.0,10.385196685791016,9.682979583740234,12.291552543640137,13.8833110332489,19.182208061218265,23.75934133529661,0.0927835051546391,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoCorruption,fused,top20_outage_plus_bias4db,388.0,10.410314756348315,9.008686754782168,12.513548123222549,14.218319469603456,19.889923976011797,23.65211471641496,0.0798969072164948,3034912,278.78934429981746,79,109
UTSIndoorLoc,11,RC-NoMask,direct,clean,388.0,7.247828006744385,6.462775230407715,8.803812980651855,8.9252769947052,12.70180549621582,16.040513896942137,0.1443298969072164,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,fused,clean,388.0,7.5151341506716465,6.440902555588014,9.105796142835455,9.33223959460168,13.421633815260526,16.43647149130882,0.1365979381443298,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,direct,device_offset_-6db,388.0,7.190768718719482,6.307692527770996,8.762096405029297,8.604480028152466,12.6331111907959,15.4160774230957,0.1572164948453608,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,fused,device_offset_-6db,388.0,7.566278377481441,6.423032675150889,9.35709224292575,9.439472654427725,13.432373898826516,16.065605891434707,0.1391752577319587,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,direct,persistent_bias_8db,388.0,7.298221588134766,6.663508415222168,8.776132583618164,9.093883991241457,12.25387773513794,15.430970573425284,0.1572164948453608,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,fused,persistent_bias_8db,388.0,7.237418033641338,6.3796276297147685,8.726997284778193,9.235654539085909,12.39871434713409,15.107156091735968,0.152061855670103,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,direct,top20_outage,388.0,10.862853050231934,8.606311798095703,13.539640426635742,13.971703052520752,21.6680269241333,27.91874685287474,0.095360824742268,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,fused,top20_outage,388.0,11.40774838336914,8.965950357109572,14.499359523925651,14.478332208612208,24.286524484405373,30.33529653434427,0.0902061855670103,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,direct,top20_outage_plus_bias4db,388.0,10.825586318969728,8.738824844360352,13.432666778564451,13.7254900932312,21.540773010253908,29.85330600738524,0.0927835051546391,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoMask,fused,top20_outage_plus_bias4db,388.0,11.292462554655383,9.205826607200684,14.379836225760409,14.0697087118292,23.642008431240274,31.309407086975504,0.1134020618556701,2909984,219.03302440000695,37,67
UTSIndoorLoc,11,RC-NoReconstruction,direct,clean,388.0,7.096063137054443,6.269284248352051,8.679911613464355,9.0207359790802,11.74935121536255,15.638317918777457,0.1546391752577319,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,fused,clean,388.0,7.288689048549453,6.36822044071703,8.87300013821294,8.998941285215949,12.123418577760235,16.582079666867628,0.1443298969072164,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,direct,device_offset_-6db,388.0,7.0150675773620605,6.10153341293335,8.591379165649414,9.095873594284058,11.933014392852783,15.414459753036494,0.1675257731958762,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,fused,device_offset_-6db,388.0,7.039111182048042,6.2297167673613565,8.553049249027945,9.16584430119577,11.88183415548797,15.298564052134727,0.1597938144329896,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,direct,persistent_bias_8db,388.0,7.078254222869873,6.244049072265625,8.661696434020996,9.174081802368164,11.74448413848877,14.905167293548574,0.1804123711340206,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,fused,persistent_bias_8db,388.0,7.226473751205604,6.410699793380807,8.743505195527767,9.273604384787562,12.209852056193704,15.99301237475076,0.1649484536082474,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,direct,top20_outage,388.0,10.144248962402344,8.66518783569336,12.39189338684082,13.121572256088257,19.89937553405762,24.267886066436755,0.1134020618556701,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,fused,top20_outage,388.0,10.369060813847575,8.842696054329036,12.608294551745589,13.641099667185197,19.955339802326016,24.67444580738196,0.1082474226804123,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,direct,top20_outage_plus_bias4db,388.0,10.12316608428955,8.697755813598633,12.330878257751465,13.02701735496521,19.522369956970216,24.623633193969717,0.095360824742268,2770899,289.30375769990496,83,113
UTSIndoorLoc,11,RC-NoReconstruction,fused,top20_outage_plus_bias4db,388.0,10.369469145349372,8.901238826975192,12.608303661712268,13.657405522349968,19.8882079229166,25.12224021459335,0.095360824742268,2770899,289.30375769990496,83,113
UTSIndoorLoc,22,RC-NoAugCoord,direct,clean,388.0,6.913174152374268,5.950762271881104,8.556802749633789,9.038468599319458,12.035442352294922,15.618671607971187,0.1855670103092783,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,fused,clean,388.0,7.207000000700814,6.230368943963828,8.839132282674722,9.300749086222185,13.029175001307214,16.415155891818568,0.1804123711340206,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,direct,device_offset_-6db,388.0,6.832149505615234,5.877955436706543,8.478574752807617,8.834316968917847,12.53044958114624,15.377761077880857,0.2010309278350515,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,fused,device_offset_-6db,388.0,7.265599127009355,6.405118636263485,8.925781480601659,9.732089103379478,13.389338274148727,16.591095365176685,0.2087628865979381,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,direct,persistent_bias_8db,388.0,6.961551666259766,6.060683250427246,8.542311668395996,8.864964962005615,12.36166400909424,15.487389516830444,0.1752577319587628,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,fused,persistent_bias_8db,388.0,7.061619655220352,6.293546515635269,8.649354438152733,8.963505742623699,12.361798595413116,15.622165188736382,0.1829896907216494,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,direct,top20_outage,388.0,10.65048122406006,8.339473724365234,13.535870552062988,13.78201961517334,22.877270698547363,29.041670799255357,0.1211340206185567,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,fused,top20_outage,388.0,11.0813173506011,8.941209659068818,13.971022374776274,14.115088063090097,21.64414692525702,29.31847415787488,0.1262886597938144,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,direct,top20_outage_plus_bias4db,388.0,10.600913047790527,8.338857650756836,13.410849571228027,13.206977128982544,22.584915733337407,28.643918228149413,0.1185567010309278,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoAugCoord,fused,top20_outage_plus_bias4db,388.0,11.072642583792604,8.72977867326657,13.896183916960169,14.03976958757416,21.59213349739634,29.13195636813345,0.1134020618556701,3034912,674.0393008999527,159,189
UTSIndoorLoc,22,RC-NoCoarseHeads,direct,clean,388.0,7.025671482086182,6.074211120605469,8.790125846862793,8.876794338226318,12.281551551818849,15.954848194122306,0.1829896907216494,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,fused,clean,388.0,7.049915039203262,6.074211292647824,8.817809985861876,8.88574438991039,12.378280317715603,15.866639347885812,0.1778350515463917,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,direct,device_offset_-6db,388.0,6.985248565673828,6.111989974975586,8.74548625946045,8.946147203445435,12.081322765350343,15.464285802841186,0.1752577319587628,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,fused,device_offset_-6db,388.0,7.001872460834146,6.115903781469383,8.755468961688536,8.966702396539722,12.022903768355336,15.464285957800834,0.1752577319587628,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,direct,persistent_bias_8db,388.0,7.042447566986084,6.10606861114502,8.769579887390137,8.974807262420654,12.552930736541748,15.212718391418454,0.2036082474226804,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,fused,persistent_bias_8db,388.0,7.04856663810215,6.048843637644279,8.78210419269107,8.974806955050024,12.552930744407371,15.241008425108935,0.2010309278350515,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,direct,top20_outage,388.0,10.6569185256958,8.330893516540527,13.865138053894045,13.968503713607788,21.38197078704834,28.70147800445556,0.1391752577319587,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,fused,top20_outage,388.0,10.662763091337329,8.315510954850513,13.877420521963243,13.968503870146325,21.38805426757464,28.70147747281281,0.1417525773195876,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,direct,top20_outage_plus_bias4db,388.0,10.756938934326172,8.391778945922852,14.052090644836426,14.080316305160522,21.956802368164062,28.84961204528807,0.1391752577319587,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoCoarseHeads,fused,top20_outage_plus_bias4db,388.0,10.761182671921617,8.32464872975567,14.067290669737693,14.109324341260107,22.05804463661688,28.84961145988142,0.1391752577319587,3034912,269.9755187998526,55,85
UTSIndoorLoc,22,RC-NoConsistency,direct,clean,388.0,7.006436824798584,5.857430458068848,8.606900215148926,9.20353865623474,12.31199312210083,14.863118696212752,0.1649484536082474,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,fused,clean,388.0,7.018964541205264,5.976472034201773,8.66462326539463,9.35202688004884,12.433127714607688,15.05424384723379,0.1932989690721649,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,direct,device_offset_-6db,388.0,6.927840232849121,5.922074794769287,8.517699241638184,8.972921133041382,12.268026733398438,14.960436582565306,0.1675257731958762,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,fused,device_offset_-6db,388.0,7.048315265403279,6.055264031578683,8.674224282215048,9.281464049805404,12.663579558490158,15.754417229748745,0.2139175257731958,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,direct,persistent_bias_8db,388.0,7.0252861976623535,6.07879638671875,8.545999526977539,9.05898141860962,11.989125537872315,15.152906513214113,0.1623711340206185,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,fused,persistent_bias_8db,388.0,7.118147043135713,6.249073608392799,8.711530862328956,9.269564744082016,12.648625634140094,15.0735186459423,0.1932989690721649,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,direct,top20_outage,388.0,10.044694900512695,7.9607367515563965,12.545870780944824,13.177560567855837,19.24696674346924,25.941473484039303,0.1030927835051546,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,fused,top20_outage,388.0,10.824800127742336,9.136133778435958,13.482470983688131,14.051137710422518,20.49348047055587,27.752696691396626,0.1185567010309278,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,direct,top20_outage_plus_bias4db,388.0,10.03601360321045,8.092290878295898,12.452486038208008,12.8326518535614,19.09339809417725,25.631566810607907,0.1030927835051546,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoConsistency,fused,top20_outage_plus_bias4db,388.0,10.862360415179936,9.118575274407752,13.42387329228767,14.325124956120662,20.479567055142965,27.52153938662316,0.1211340206185567,3034912,368.47413190011866,67,97
UTSIndoorLoc,22,RC-NoCorruption,direct,clean,388.0,7.500125885009766,6.545668601989746,9.178570747375488,10.057774305343628,13.292257976531983,15.467855978012082,0.1984536082474226,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,fused,clean,388.0,7.780570221784157,6.477413245040248,9.64898001633115,10.413978270710128,14.367852181761188,17.88789402658461,0.1752577319587628,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,direct,device_offset_-6db,388.0,7.530328750610352,6.540155410766602,9.211003303527832,9.952215194702148,13.87958002090454,15.550712871551513,0.2010309278350515,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,fused,device_offset_-6db,388.0,8.050286173141888,6.828265895320872,9.980737411295737,10.433263273622806,14.717200422458616,19.21509862351432,0.1829896907216494,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,direct,persistent_bias_8db,388.0,7.550593852996826,6.748086452484131,9.151241302490234,9.932612419128418,12.597561264038088,17.031325531005848,0.1597938144329896,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,fused,persistent_bias_8db,388.0,7.778988713700312,6.753138847946056,9.61865807365441,10.159793418337117,14.469122359640023,17.896972815315525,0.172680412371134,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,direct,top20_outage,388.0,10.74843978881836,9.063992500305176,13.221433639526367,13.281497478485107,21.329499435424804,25.37327394485473,0.0824742268041237,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,fused,top20_outage,388.0,11.232808714985842,9.108250153494057,13.800070725837635,14.521571120621855,22.24754058546254,27.884866610597456,0.0902061855670103,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,direct,top20_outage_plus_bias4db,388.0,10.766810417175291,8.999666213989258,13.197264671325684,13.628294706344604,20.903916740417483,24.93101463317871,0.0773195876288659,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoCorruption,fused,top20_outage_plus_bias4db,388.0,11.350069150652557,9.520644669430606,14.006063581402882,14.51148958089432,21.707168791216205,27.309213907697902,0.0927835051546391,3034912,223.07873190008104,94,124
UTSIndoorLoc,22,RC-NoMask,direct,clean,388.0,7.124733924865723,6.011663436889648,8.802556991577148,8.800271034240723,12.55080041885376,14.799075555801386,0.1649484536082474,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,fused,clean,388.0,6.990988725008697,6.161828020650033,8.670514272274035,9.083439645117018,12.67176630072587,15.370273242638152,0.1958762886597938,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,direct,device_offset_-6db,388.0,7.158563137054443,6.129514694213867,8.865232467651367,9.035517692565918,12.67695999145508,15.23689355850219,0.1855670103092783,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,fused,device_offset_-6db,388.0,7.3734760466712785,6.371466349922866,9.127961426431607,9.374626399180576,13.784593684949709,16.506374922500513,0.1855670103092783,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,direct,persistent_bias_8db,388.0,7.114911079406738,6.209721565246582,8.716631889343262,9.133527278900146,12.017352199554445,15.283925056457516,0.1649484536082474,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,fused,persistent_bias_8db,388.0,7.01584510820938,6.1873014286465065,8.71374348834542,9.168191028506122,12.849069483447948,15.54200974448161,0.2061855670103092,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,direct,top20_outage,388.0,12.194457054138184,9.104220390319824,15.839459419250488,15.069225072860718,25.919047737121584,34.934989166259726,0.0850515463917525,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,fused,top20_outage,388.0,12.761014978996633,9.385403968822176,16.556594287432358,17.531101289738583,27.169951772186693,35.59953395850984,0.0979381443298969,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,direct,top20_outage_plus_bias4db,388.0,12.351444244384766,9.144393920898438,16.00653648376465,15.599908113479614,25.4064790725708,36.32364234924314,0.0747422680412371,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoMask,fused,top20_outage_plus_bias4db,388.0,12.859986618880017,9.499826493072437,16.823844346599305,17.144419014426305,26.821305733818782,37.8910473677931,0.1030927835051546,2909984,320.1496910999995,44,74
UTSIndoorLoc,22,RC-NoReconstruction,direct,clean,388.0,7.101534843444824,6.221959114074707,8.762656211853027,9.225858211517334,12.197659301757811,15.0766731262207,0.1855670103092783,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,fused,clean,388.0,7.0626560579708455,6.237147601573016,8.721068299914394,8.983048290477154,12.377682271586222,15.345096291652256,0.1958762886597938,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,direct,device_offset_-6db,388.0,7.01422929763794,6.00808048248291,8.651244163513184,9.139082431793211,12.33538761138916,15.189490985870355,0.1804123711340206,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,fused,device_offset_-6db,388.0,6.9779102221191724,6.09603326669002,8.635815074466862,9.073094212534595,12.84920790485292,15.904308327150591,0.1984536082474226,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,direct,persistent_bias_8db,388.0,7.182178020477295,6.291627407073975,8.823195457458496,9.342642068862917,12.223824310302737,15.060368633270262,0.1804123711340206,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,fused,persistent_bias_8db,388.0,7.154943295789299,6.356946608506427,8.789861669631685,9.257536612593244,12.866378645338578,15.48881951947879,0.1855670103092783,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,direct,top20_outage,388.0,10.054101943969728,8.154870986938477,12.56045913696289,12.875389814376833,20.507835006713872,25.444908428192136,0.1211340206185567,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,fused,top20_outage,388.0,10.238044264556663,8.470051210286389,12.584552942382947,13.1419787324069,20.586359159834085,24.475507421465974,0.1159793814432989,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,direct,top20_outage_plus_bias4db,388.0,10.110601425170898,8.290178298950195,12.570679664611816,12.922678709030151,20.683610725402836,25.382479190826416,0.1211340206185567,2770899,407.069015200017,87,117
UTSIndoorLoc,22,RC-NoReconstruction,fused,top20_outage_plus_bias4db,388.0,10.360643435416442,8.568358429056403,12.732617394227743,13.548363180508549,20.282307433593587,25.21862934737214,0.1056701030927835,2770899,407.069015200017,87,117
UTSIndoorLoc,33,RC-NoAugCoord,direct,clean,388.0,6.968196392059326,6.090089797973633,8.500703811645508,8.882107257843018,11.452019214630129,14.511889266967769,0.1649484536082474,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,fused,clean,388.0,6.952527029267774,6.139859786931664,8.64859277644922,8.912640454914577,12.20810439701151,14.98735864136388,0.2036082474226804,3034912,495.5203596998472,89,119
UTSIndoorLoc,33,RC-NoAugCoord,direct,device_offset_-6db,388.0,6.95029354095459,6.027234077453613,8.471251487731934,8.853811502456665,11.840048503875732,14.572343254089349,0.1469072164948453,3034912,495.5203596998472,89,119
