dataset,seed,outage_fraction,bias_sd_db,method,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m
UTSIndoorLoc,55,0.1,4.0,PCA-WKNN,388.0,12.594063960540065,10.789335411621078,15.56624926743869,16.489867581385326,25.20893768550545,31.05120704769223,0.10824742268041238
UTSIndoorLoc,55,0.1,4.0,AaT-base-reimpl,388.0,9.368300437927246,7.839378356933594,11.578168869018555,12.03242826461792,19.14743709564209,22.824426078796378,0.13144329896907217
UTSIndoorLoc,55,0.1,4.0,RC-Direct,388.0,8.4312105178833,6.911904335021973,10.395914077758789,11.461536169052124,15.502423000335694,18.83501958847045,0.17783505154639176
UTSIndoorLoc,55,0.1,4.0,RC-Loc,388.0,8.433922150379914,7.068562190334768,10.408847165714448,11.159413354182583,15.537463313270797,19.00506743075924,0.17525773195876287
UTSIndoorLoc,55,0.1,8.0,PCA-WKNN,388.0,13.014852180683993,10.803748816061422,16.298151243961478,17.11570934960234,26.639483574737312,32.918827192211324,0.11855670103092783
UTSIndoorLoc,55,0.1,8.0,AaT-base-reimpl,388.0,9.39608383178711,7.417720794677734,11.647810935974121,12.584988355636597,18.974038505554205,23.287555503845212,0.14690721649484537
UTSIndoorLoc,55,0.1,8.0,RC-Direct,388.0,8.607287406921387,7.527101993560791,10.630061149597168,11.421193361282349,15.305296421051029,18.84437570571899,0.15979381443298968
UTSIndoorLoc,55,0.1,8.0,RC-Loc,388.0,8.661883386258387,7.364232099377457,10.7330579962884,11.353380717701391,15.64197569364544,20.53430036471513,0.14948453608247422
UTSIndoorLoc,55,0.2,0.0,PCA-WKNN,388.0,18.987760037040392,14.764517075813547,23.7568313552438,27.303887684505934,40.937825624252,46.669187077703576,0.07474226804123711
UTSIndoorLoc,55,0.2,0.0,AaT-base-reimpl,388.0,11.089958190917969,9.085326194763184,14.070260047912598,14.065658807754517,21.50848693847657,28.55696268081665,0.10824742268041238
UTSIndoorLoc,55,0.2,0.0,RC-Direct,388.0,10.08254623413086,8.153190612792969,12.686356544494629,13.677262783050537,19.442284584045414,25.59549446105957,0.14432989690721648
UTSIndoorLoc,55,0.2,0.0,RC-Loc,388.0,9.81431047396353,8.382634665415772,12.217688140175314,13.2434595628436,18.125441322699547,23.50369279114303,0.13144329896907217
UTSIndoorLoc,55,0.2,4.0,PCA-WKNN,388.0,19.27752032178718,15.412758737381633,24.09799308864018,27.480416884320817,41.02801071701022,46.85765822323108,0.06701030927835051
UTSIndoorLoc,55,0.2,4.0,AaT-base-reimpl,388.0,11.248918533325195,9.355441093444824,14.279753684997559,14.00190019607544,22.11530380249024,29.47445192337035,0.10051546391752578
UTSIndoorLoc,55,0.2,4.0,RC-Direct,388.0,10.02214241027832,8.066617012023926,12.608572006225586,13.483348369598389,19.175170707702637,25.52484216690063,0.13659793814432988
UTSIndoorLoc,55,0.2,4.0,RC-Loc,388.0,9.709562517072783,8.31325708334449,12.050501921817967,13.22759135309823,17.16572026092104,22.454951650284027,0.12628865979381443
UTSIndoorLoc,55,0.2,8.0,PCA-WKNN,388.0,18.94177153631922,15.011334766059768,23.660774944620133,26.800903093214075,40.49661443967331,45.899658631005536,0.07474226804123711
UTSIndoorLoc,55,0.2,8.0,AaT-base-reimpl,388.0,10.91390609741211,9.004034042358398,13.821454048156738,13.812354564666748,22.15466899871827,28.426394462585442,0.13402061855670103
UTSIndoorLoc,55,0.2,8.0,RC-Direct,388.0,10.199277877807617,8.158573150634766,12.878901481628418,13.732019901275635,20.696700286865237,26.12106666564941,0.12886597938144329
UTSIndoorLoc,55,0.2,8.0,RC-Loc,388.0,9.803358357862932,7.872060358922985,12.295947318074113,13.247368791954175,18.352511590449204,24.354526961017392,0.11855670103092783
UTSIndoorLoc,55,0.3,0.0,PCA-WKNN,388.0,23.408246310638848,18.970690950098263,28.348988243148206,35.795115962822756,45.24724631733352,52.82066952050208,0.06443298969072164
UTSIndoorLoc,55,0.3,0.0,AaT-base-reimpl,388.0,12.608108520507812,10.829870223999023,15.44029712677002,16.96592617034912,24.001404953002933,30.792221927642807,0.08247422680412371
UTSIndoorLoc,55,0.3,0.0,RC-Direct,388.0,12.036437034606934,10.167614936828613,14.875015258789062,15.89912462234497,23.63690853118897,28.778024578094467,0.08762886597938144
UTSIndoorLoc,55,0.3,0.0,RC-Loc,388.0,11.486862786571457,10.064431505717796,14.04631821291098,15.120445963041188,22.167917904154034,26.1745144300145,0.09536082474226804
UTSIndoorLoc,55,0.3,4.0,PCA-WKNN,388.0,23.320712343849735,18.94122689854707,28.34047143135978,35.79507220625469,45.10382711746924,51.922967222111915,0.061855670103092786
UTSIndoorLoc,55,0.3,4.0,AaT-base-reimpl,388.0,12.46288776397705,10.461080551147461,15.21302604675293,17.04583740234375,23.105974769592287,29.955578994750976,0.06958762886597938
UTSIndoorLoc,55,0.3,4.0,RC-Direct,388.0,11.950459480285645,10.365962982177734,14.702354431152344,15.550389528274536,23.65058879852295,28.350015830993645,0.07474226804123711
UTSIndoorLoc,55,0.3,4.0,RC-Loc,388.0,11.346964633620289,10.061994226077816,13.771888183102925,14.617052397027646,21.610328287580288,25.82642377058559,0.08762886597938144
UTSIndoorLoc,55,0.3,8.0,PCA-WKNN,388.0,23.409772209520284,18.9949078581353,28.231171696599056,35.891214639980895,45.31752729983506,50.810648283581266,0.05670103092783505
UTSIndoorLoc,55,0.3,8.0,AaT-base-reimpl,388.0,12.414093971252441,9.985980987548828,15.343857765197754,16.74828052520752,23.916595458984375,30.930331611633274,0.09278350515463918
UTSIndoorLoc,55,0.3,8.0,RC-Direct,388.0,11.99108600616455,10.247962951660156,14.700957298278809,16.105900764465332,24.217907333374026,27.624616050720213,0.09020618556701031
UTSIndoorLoc,55,0.3,8.0,RC-Loc,388.0,11.418441987327364,9.944900117766473,13.878369845234197,15.20952009912919,21.58862379006961,26.704349061325797,0.08762886597938144
